hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
110096,0.520156980965134,42,1,2,1,1,4,220,4,2,2,1
110102,0.439083991713702,38,1,1,1,1,4,210,2,2,2,1
110107,0.383725844010855,13,2,1,5,2,1,220,4,2,2,3
110113,2.29456320510381,87,2,4,4,2,6,10,1,0,0,1
110114,0.681550180560298,43,1,2,1,1,4,220,3,2,2,1
110116,0.38849574459929,16,2,1,1,2,2,220,4,1,1,4
110149,1.17310761466238,8,2,1,5,2,1,220,6,2,2,6
110154,0.869805969725005,34,1,1,1,1,4,220,4,2,2,3
110164,0.783093412571089,45,1,1,1,1,5,10,1,1,1,1
110167,0.904692185394429,48,2,4,2,1,5,230,2,1,1,1
110169,2.75461613340643,24,1,1,1,1,4,30,3,3,3,1
110174,0.389865774711807,68,1,2,4,1,6,210,2,2,2,1
110175,0.389602104726838,63,1,2,1,1,5,220,3,2,2,1
110178,0.54728736795228,62,1,4,2,1,5,230,2,1,1,1
110179,1.23334596606022,90,2,3,4,2,6,10,1,0,0,1
110185,0.595624146060584,67,1,2,4,1,6,210,2,1,1,2
110193,2.3224131714694,67,1,1,4,1,6,10,1,1,1,1
110197,1.18086128246031,48,1,2,1,1,5,230,4,0,0,1
110199,0.282105898204411,75,1,2,4,2,6,210,2,0,0,1
110201,1.94663274543111,41,2,2,2,1,4,220,4,1,1,2
110203,1.16669294046791,58,1,2,1,1,5,220,3,1,1,1
110204,0.748614090901673,85,2,2,4,2,6,220,3,1,1,2
110209,2.94006823006021,8,2,1,5,2,1,230,3,0,0,2
110213,1.00497585784915,47,2,2,2,1,5,220,3,1,1,2
110215,1.00094482505468,81,1,2,4,1,6,210,2,1,1,2
110216,0.406074240193149,13,1,1,5,2,1,230,3,1,1,2
110224,0.471035522601233,16,2,1,2,2,2,220,6,1,1,4
110231,0.805314253503131,38,1,4,1,1,4,220,5,1,1,3
110233,1.51514223146426,31,1,1,1,1,4,210,2,2,2,2
110236,0.542546559900921,18,2,1,1,2,3,220,4,0,0,4
110244,0.656878533349905,69,1,4,1,1,6,10,1,1,1,1
110253,0.534167663521955,25,1,1,1,1,4,210,2,2,2,2
110256,1.61419383920181,54,1,2,1,1,5,220,5,2,2,1
110265,1.03299490291403,29,2,2,1,1,4,220,3,2,2,1
110270,1.09846788129786,90,2,3,4,2,6,10,1,0,0,1
110273,0.59436564460352,34,2,2,1,1,4,220,3,3,3,2
110276,1.32153212764357,71,2,3,4,2,6,10,1,0,0,1
110281,1.00199993104366,76,2,3,4,1,6,10,1,1,1,1
110295,0.657729404521307,39,2,2,1,2,4,220,3,1,1,2
110296,1.19658551046094,77,2,2,4,1,6,210,2,2,2,1
110297,0.38075951968426,52,2,2,1,1,5,210,2,1,1,2
110304,1.4458694699121,42,1,2,1,1,4,210,2,1,1,1
110337,1.71482259505348,49,2,2,1,1,5,220,5,2,2,2
110344,0.373295906619858,71,1,2,4,1,6,210,2,1,1,1
110361,1.1663132336247,36,1,2,1,1,4,220,3,1,1,1
110368,1.69323483178149,9,2,1,5,2,1,30,4,1,1,4
110371,0.872112479275904,57,1,2,1,1,5,210,2,1,1,1
110373,0.83281936814104,63,2,2,2,1,5,220,3,2,2,1
110380,0.635652766171783,26,1,1,3,1,4,10,1,0,0,1
110383,0.380372545905128,17,1,1,1,2,2,220,4,2,2,4
110397,1.47187993450819,77,1,2,4,1,6,210,2,2,2,2
110398,0.574272630365213,65,2,2,4,1,6,210,2,2,2,2
110399,0.548328829492714,68,2,2,4,2,6,210,2,1,1,2
110405,0.582276576889959,15,2,1,3,2,2,220,6,2,2,6
110409,0.326777282697059,38,1,2,1,1,4,220,4,2,2,1
110413,0.59382266827946,16,1,1,1,2,2,220,3,2,2,3
110415,0.331967084768865,20,2,1,1,1,3,10,1,1,1,1
110421,2.33336182493616,72,1,1,4,1,6,30,3,2,2,2
110425,0.769447172781906,57,1,2,1,1,5,210,2,2,2,1
110426,3.26607792029278,35,2,1,1,1,4,210,2,1,1,2
110428,0.701418277672308,20,2,1,1,1,3,220,6,1,1,3
110433,0.451461557499372,11,1,1,5,2,1,220,4,2,2,4
110439,0.571357899855021,62,1,2,1,1,5,210,2,1,1,1
110443,1.78402348369517,69,1,2,4,1,6,10,1,1,1,1
110448,0.590609836910773,54,2,2,1,1,5,220,5,0,0,2
110457,0.817661773324669,12,2,1,5,2,1,230,2,1,1,2
110460,0.657729404521307,41,2,2,1,2,4,220,3,1,1,1
110463,0.581852558615283,6,2,1,5,2,1,220,4,1,1,3
110465,0.401443525423324,18,2,1,1,2,3,230,5,2,2,4
110469,1.09490944582092,68,2,3,4,2,6,10,1,0,0,1
110475,0.892076938541162,39,1,1,1,1,4,220,3,2,2,2
110492,0.325801712219505,30,1,2,1,1,4,220,3,1,1,1
110496,1.53984952878191,15,1,1,3,2,2,220,3,1,1,3
110502,4.4447095646356,38,1,4,1,1,4,10,1,1,1,1
110509,1.34350240486143,22,1,1,3,2,3,220,6,2,2,4
110515,1.28835620272078,11,2,1,5,2,1,220,4,2,2,4
110520,0.948808597674088,36,1,1,1,1,4,10,1,1,1,1
110525,1.40978058496686,38,2,2,1,2,4,220,4,0,0,2
110530,0.266234478268697,53,2,2,1,2,5,220,4,1,1,2
110557,0.660150227851663,57,2,1,1,1,5,10,1,2,2,1
110563,0.807304181233553,51,2,2,1,1,5,210,2,1,1,2
110564,0.440059203899629,21,1,1,2,1,3,220,4,2,2,4
110567,0.553004324850498,41,2,2,1,1,4,220,4,1,1,1
110571,0.439340261613778,52,1,2,1,1,5,210,2,2,2,1
110580,0.436392014867309,30,2,2,1,1,4,220,6,2,2,2
110585,1.23207201714346,17,2,1,3,2,2,220,5,1,1,3
110587,0.688399630270479,48,1,2,1,2,5,220,5,0,0,1
110590,0.306079758194284,51,2,2,1,1,5,220,3,3,3,2
110594,2.98289646126207,29,2,2,1,1,4,210,2,1,1,2
110596,1.82489483850743,25,1,1,1,1,4,220,4,2,2,3
110612,0.8088099244974,18,2,1,1,2,3,220,3,2,2,3
110618,1.91566893797395,30,2,2,3,1,4,220,4,1,1,2
110623,1.66172048142512,44,2,2,1,1,5,220,4,0,0,1
110624,1.85449297716857,29,1,1,1,1,4,230,2,1,1,2
110626,0.949374845700055,62,2,3,2,1,5,220,3,3,3,2
110630,1.37598073653129,57,2,2,2,2,5,210,2,1,1,1
110633,0.620744158620227,40,1,2,1,1,4,220,3,1,1,2
110634,0.643920722241643,23,2,1,1,1,3,230,2,1,1,2
110652,1.38676035800646,68,2,2,4,1,6,210,2,1,1,2
110665,3.66099057311425,13,2,1,5,2,1,220,3,2,2,3
110675,1.07846362440209,67,1,2,4,1,6,210,2,2,2,1
110687,0.927229719135745,35,2,1,1,1,4,220,4,1,1,1
110690,1.59477094063511,89,1,3,4,2,6,10,1,0,0,1
110695,0.426608475122908,36,2,2,1,1,4,220,4,2,2,1
110699,1.50448125698727,30,2,2,2,2,4,220,3,1,1,1
110707,0.927079446670694,62,2,4,4,1,5,10,1,1,1,1
110712,3.49127568854826,28,2,1,1,1,4,210,2,2,2,2
110714,0.746267347883959,79,2,2,4,2,6,210,2,0,0,2
110717,0.57269183947039,77,1,3,4,1,6,210,2,2,2,1
110724,0.969774856542788,28,2,1,1,1,4,210,2,1,1,1
110726,0.884266883107535,58,1,2,1,1,5,220,4,1,1,1
110748,1.13281704816318,52,2,2,1,1,5,220,4,1,1,2
110749,0.647230953485013,35,2,1,1,1,4,210,2,0,0,1
110754,0.930968521946214,80,1,2,4,1,6,210,2,1,1,1
110757,0.979236321469429,30,2,1,2,1,4,230,3,0,0,1
110762,1.31306086977755,66,2,2,4,1,6,210,2,1,1,1
110771,0.268111963938854,78,2,2,4,1,6,10,1,1,1,1
110772,0.605963331981928,38,2,2,1,1,4,220,5,1,1,2
110786,1.02525265397457,44,2,4,2,2,5,30,3,1,1,2
110798,0.460980639136162,36,1,1,1,1,4,220,3,2,2,3
110802,2.27887148660205,35,1,1,1,1,4,210,2,2,2,1
110807,1.39017334676857,16,1,1,3,2,2,30,4,2,2,4
110808,0.819055558873404,60,1,2,1,1,5,220,4,2,2,1
110816,2.02670207333683,65,1,2,4,1,6,210,2,1,1,1
110819,3.16776464486404,24,2,1,1,1,4,210,2,2,2,2
110820,0.2085011106246,55,1,2,1,1,5,220,3,2,2,1
110824,0.724835130921009,29,1,1,2,2,4,30,2,1,1,2
110844,1.18619924244734,57,2,2,1,1,5,220,3,2,2,2
110845,0.330598811749324,73,1,1,4,1,6,10,1,1,1,1
110853,0.740975688008179,34,2,1,1,1,4,210,2,2,2,2
110857,0.447384707797518,49,2,2,1,1,5,210,2,6,5,2
110858,0.21000727297414,35,2,2,1,1,4,220,4,2,2,2
110869,1.88207093338519,80,2,3,4,1,6,10,1,1,1,1
110877,1.28077664673461,29,1,1,1,1,4,230,3,1,1,2
110885,0.626054000068981,16,2,1,1,2,2,220,4,1,1,3
110888,0.347666237322516,61,2,2,1,1,5,210,2,2,2,2
110891,2.53704096607404,22,1,1,3,1,3,30,5,0,0,2
110892,1.02136797311225,34,2,1,2,2,4,10,1,0,0,1
110895,0.456724698946193,18,1,1,1,2,3,220,4,3,3,3
110896,3.84095516129677,23,1,1,1,1,3,30,2,0,0,1
110896,3.84095516129677,23,1,1,1,1,3,30,2,0,0,2
110899,0.394669328863979,49,1,2,1,1,5,220,4,2,2,1
110911,0.345715538176461,10,1,1,5,2,1,220,5,1,1,4
110911,0.345715538176461,10,1,1,5,2,1,220,5,1,1,5
110916,0.206148151277579,18,2,1,1,2,3,220,4,2,2,3
110918,0.899964462806822,57,2,2,1,1,5,210,2,1,1,2
110920,0.777192752009517,43,2,2,1,1,4,220,4,1,1,2
110922,4.29483750299113,25,1,1,3,1,4,230,2,0,0,2
110931,0.605003668835781,11,2,1,5,2,1,230,2,1,1,2
110955,0.824595252528976,60,1,2,4,1,5,210,2,1,1,1
110961,1.02005232630266,48,1,1,1,1,5,30,2,1,1,1
110962,0.593360451642089,46,2,2,1,2,5,210,2,1,1,2
110971,0.956445080648451,6,2,1,5,2,1,220,5,1,1,3
110978,0.598990842574949,64,1,2,4,1,5,220,3,1,1,1
110979,0.80204667587191,67,2,1,4,2,6,10,1,0,0,1
110990,0.933405640661128,44,1,1,1,1,5,10,1,0,0,1
110993,1.00177102248015,36,2,4,1,1,4,230,3,1,1,1
110999,0.529024175936509,34,2,1,1,1,4,220,5,2,2,1
111007,0.634668498845075,53,2,2,1,2,5,210,2,1,1,2
111014,0.539848658590042,79,2,2,4,1,6,210,2,1,1,1
111019,0.504426317528668,69,1,2,4,1,6,210,2,1,1,1
111026,0.481825333876915,66,1,2,4,1,6,210,2,1,1,1
111028,1.34166325508595,12,2,1,5,2,1,230,3,1,1,2
111030,1.12595547895867,16,1,1,1,2,2,220,4,2,2,4
111035,1.25949174305204,74,2,3,4,1,6,230,2,2,2,1
111040,0.599526157054559,45,1,1,1,2,5,210,2,1,1,1
111041,0.927745755747317,42,1,2,1,1,4,220,3,1,1,2
111046,0.240348333592637,76,1,2,4,1,6,210,2,1,1,1
111052,0.213772503760023,77,2,2,4,1,6,210,2,1,1,2
111054,1.85950560584949,59,1,1,1,1,5,10,1,1,1,1
111063,1.57203735729376,24,2,1,1,2,4,220,3,2,2,3
111069,0.790485734943798,62,2,4,4,1,5,210,2,2,2,2
111075,1.03597610229151,18,2,1,2,2,3,220,5,0,0,3
111076,0.675179116088926,69,1,2,4,1,6,210,2,1,1,1
111079,1.52935258464243,73,1,2,1,2,6,210,2,0,0,1
111087,0.309806539853489,53,2,2,1,1,5,220,5,3,3,1
111093,1.26164727050774,66,2,2,4,1,6,210,2,1,1,1
111094,0.536886573141082,72,1,2,4,1,6,210,2,2,2,1
111098,0.825576179646366,72,1,2,4,1,6,220,3,3,3,1
111104,0.434701444566916,11,1,1,5,2,1,220,4,1,1,4
111107,0.577212855473807,48,1,2,1,1,5,220,4,2,2,1
111108,1.48979266280751,64,1,2,4,1,5,220,4,1,1,1
111117,1.26437922375101,51,1,4,1,1,5,10,1,2,2,1
111124,0.907568067685278,63,1,4,1,1,5,230,2,1,1,1
111127,0.453061620269951,78,2,3,4,2,6,230,2,0,0,1
111140,0.567949988198869,69,1,2,4,1,6,210,2,2,2,2
111150,3.02877133471035,67,1,4,1,1,6,210,2,1,1,2
111151,0.770671127336994,47,1,2,1,1,5,220,4,1,1,1
111157,0.922734424530523,77,2,2,4,2,6,210,2,0,0,1
111163,1.1289267023004,74,2,2,4,2,6,210,2,1,1,2
111171,0.645929148699411,17,2,1,1,2,2,220,4,1,1,3
111174,1.92487868505378,46,2,1,1,1,5,10,1,1,1,1
111175,1.65737568532945,65,2,4,1,1,6,10,1,1,1,1
111180,0.9587075545031,68,2,4,4,1,6,10,1,1,1,1
111185,1.35535376312204,9,1,1,5,2,1,220,4,2,2,4
111207,0.588314503621372,54,2,4,2,1,5,10,1,0,0,1
111211,0.265270906004143,68,1,2,4,1,6,210,2,2,2,2
111213,1.67536497302751,54,1,2,2,1,5,220,3,1,1,1
111218,2.42550029370989,16,1,1,3,2,2,220,4,1,1,3
111229,0.387849350127439,28,2,2,2,1,4,220,3,1,1,2
111237,0.953799745418525,53,2,2,1,1,5,210,2,1,1,2
111240,0.979924054017203,61,1,4,1,1,5,10,1,1,1,1
111242,0.55081976982169,71,2,2,4,1,6,210,2,1,1,2
111244,0.592587820007687,39,1,2,1,1,4,210,2,1,1,1
111250,0.538646638791063,56,2,2,1,1,5,210,2,2,2,2
111251,1.16576644414406,20,1,1,1,1,3,230,4,2,2,2
111256,0.817418331238794,61,2,2,1,1,5,220,3,3,3,2
111262,1.16365634987462,77,2,2,4,1,6,230,2,1,1,1
111267,1.34096990481776,44,2,2,1,1,5,220,4,1,1,2
111268,0.419912019182073,22,1,1,3,1,3,30,3,0,0,1
111292,0.561509183994048,32,2,2,1,1,4,220,4,1,1,2
111298,0.633571811603103,8,1,1,5,2,1,230,6,0,0,5
111307,0.412880112691395,52,1,2,1,1,5,210,2,1,1,1
111316,1.18264255935021,39,1,1,1,1,4,10,1,1,1,1
111322,1.47630270218489,67,1,2,1,1,6,210,2,1,1,2
111326,1.28953056986822,44,1,2,1,1,5,220,4,2,2,1
111327,0.657729404521307,40,2,2,1,1,4,220,4,1,1,1
111337,1.42514756331749,54,1,2,1,1,5,220,4,2,2,1
111341,2.36794185474776,53,1,2,1,1,5,10,1,0,0,1
111342,1.83737318166551,76,2,3,4,2,6,10,1,0,0,1
111343,0.534916427663269,75,1,2,4,1,6,210,2,1,1,1
111345,1.97487959594734,38,2,2,1,1,4,220,4,2,2,2
111346,0.904708172679902,50,1,3,1,1,5,30,6,4,4,2
111348,0.61646650667738,22,2,1,1,1,3,220,3,2,2,2
111354,1.07822617223286,28,2,1,1,1,4,210,2,2,2,2
111368,1.16251966965251,73,2,2,4,1,6,210,2,2,2,2
111371,0.744419783101164,7,1,1,5,2,1,220,5,1,1,5
111372,0.760752379587101,11,1,1,5,2,1,220,6,3,3,6
111374,0.396915321238524,39,2,2,1,1,4,30,4,1,1,2
111381,0.600190973213242,55,2,4,2,2,5,10,1,0,0,1
111390,0.913529085020635,17,2,1,3,2,2,220,4,1,1,3
111400,0.61146002072895,38,1,1,1,1,4,220,3,2,2,3
111415,0.467683584150363,51,1,2,1,1,5,220,4,1,1,1
111420,1.19248880684471,20,2,1,3,2,3,220,4,2,2,3
111424,0.912850830884972,9,2,1,5,2,1,220,6,3,3,6
111435,0.20267763034017,58,2,2,1,1,5,220,4,2,2,2
111438,0.982487580442691,17,2,1,3,2,2,220,4,2,2,4
111439,2.56114438103214,86,2,2,4,1,6,210,2,1,1,2
111448,0.531642163213308,47,2,2,1,1,5,220,4,1,1,2
111452,0.844224684452649,45,1,4,2,1,5,10,1,1,1,1
111459,0.412559719782185,82,2,2,4,1,6,210,2,1,1,2
111474,0.65825216409842,21,1,1,1,1,3,220,6,3,3,5
111478,0.7178465179172,32,1,2,1,1,4,220,4,1,1,1
111479,0.737421635671109,55,2,4,1,1,5,230,4,0,0,1
111481,0.467543712273312,48,1,2,1,1,5,220,6,1,1,1
111488,3.28317547640972,88,1,3,1,2,6,10,1,0,0,1
111493,1.22081541103678,8,1,1,5,2,1,220,5,2,2,4
111497,0.950563949514367,18,2,1,1,1,3,220,4,3,3,3
111499,0.462478398759118,9,2,1,5,2,1,220,4,1,1,3
111507,0.746815892173811,43,2,4,2,2,4,10,1,0,0,1
111509,2.95111094384949,33,1,1,2,1,4,220,3,1,1,3
111520,1.78829144424044,48,2,1,1,1,5,10,1,1,1,1
111534,0.518107274749958,69,2,2,4,1,6,210,2,1,1,1
111537,0.55684234380811,49,1,1,1,1,5,10,1,1,1,1
111551,0.957025502011933,84,2,3,4,1,6,10,1,1,1,1
111566,0.783132135833959,20,1,1,1,1,3,220,5,4,4,3
111570,1.4964358534399,29,1,1,1,1,4,10,1,1,1,1
111571,1.28313361740305,44,2,2,1,1,5,220,4,1,1,2
111577,0.701287447398003,47,1,2,1,1,5,220,5,2,2,1
111580,1.47077602110558,30,1,1,1,1,4,210,2,1,1,1
111596,0.380638301101304,42,2,4,1,1,4,10,1,1,1,1
111597,0.651517879203713,22,1,1,1,2,3,230,3,0,0,2
111598,0.738404437695946,60,2,2,1,1,5,210,2,2,2,1
111608,0.586120481171513,7,2,1,5,2,1,220,5,1,1,5
111609,0.63527985215519,56,1,2,1,1,5,210,2,1,1,2
111623,0.881308528357846,38,2,2,1,1,4,220,4,1,1,2
111633,0.503445604686422,55,2,2,1,1,5,210,2,5,5,1
111634,1.38541934416834,17,1,1,1,2,2,220,4,2,2,4
111636,1.60359608924709,26,2,1,1,1,4,10,1,0,0,1
111638,1.28313361740305,32,2,2,1,1,4,220,3,1,1,1
111648,2.78451418873984,55,1,2,1,1,5,10,1,1,1,1
111652,0.503599976344341,36,1,2,1,1,4,220,3,1,1,2
111654,0.762565589024775,22,2,1,1,2,3,30,4,2,2,4
111655,0.501019042472707,59,2,2,1,1,5,210,2,2,2,1
111659,0.438886154989849,19,2,1,3,1,3,220,5,2,2,4
111674,0.766905508135324,31,1,1,1,1,4,10,1,2,2,1
111675,0.387295506597126,44,2,4,1,1,5,210,2,2,2,2
111689,0.821619220558165,25,2,1,1,2,4,220,4,0,0,3
111692,0.862972951311876,42,1,2,1,1,4,220,4,2,2,1
111693,0.499626452057827,63,2,3,4,1,5,10,1,0,0,1
111699,0.596509941848783,35,2,2,1,1,4,220,4,2,2,2
111701,0.237909684938286,6,1,1,5,2,1,230,5,1,1,5
111711,1.37926934857863,32,2,2,1,1,4,220,4,2,2,2
111712,0.564201385247216,72,2,2,4,1,6,210,2,1,1,2
111713,1.55761947630827,52,2,2,1,1,5,220,4,4,4,2
111721,0.823007770878783,35,2,1,2,2,4,10,1,0,0,1
111724,0.571173079912786,79,1,2,4,2,6,220,3,1,1,1
111737,1.44088683314363,51,2,2,1,1,5,220,4,2,2,2
111745,0.868507086166719,28,2,1,1,1,4,10,1,1,1,1
111760,0.752979533622614,11,1,1,5,2,1,220,5,3,3,3
111762,0.412913479387911,16,1,1,1,2,2,220,4,1,1,3
111768,1.68327759417576,25,2,1,1,1,4,210,2,2,2,1
111771,1.5211656922804,24,1,1,1,1,4,30,5,5,5,4
111771,1.5211656922804,24,1,1,1,1,4,30,5,5,5,5
111772,0.698775918975252,70,2,3,4,1,6,10,1,1,1,1
111774,1.45098694756934,41,2,2,1,1,4,220,4,1,1,2
111775,0.742725842934459,37,2,1,1,1,4,210,2,1,1,2
111783,2.65847867304105,35,1,2,1,1,4,220,4,2,2,1
111786,1.64638620747502,75,1,2,4,1,6,210,2,1,1,2
111810,0.714452293885362,25,2,1,1,1,4,220,3,2,2,2
111811,0.506709915230127,79,2,3,4,2,6,10,1,0,0,1
111813,0.686472603850909,63,2,4,4,1,5,230,2,2,2,1
111826,2.17255612237099,80,2,2,4,2,6,210,2,0,0,2
111833,1.08431078463574,77,2,2,4,2,6,10,1,0,0,1
111835,0.456747647117902,50,2,2,2,1,5,220,3,2,2,2
111837,0.528698656038874,60,1,2,1,1,5,210,2,1,1,1
111852,1.10178735639504,68,1,2,4,1,6,10,1,0,0,1
111858,0.840992698247382,52,1,2,1,1,5,230,2,1,1,1
111866,0.538044446131756,70,1,2,4,1,6,210,2,7,5,1
111872,0.503926025407946,56,1,2,2,1,5,210,2,1,1,1
111877,1.52916068933816,47,1,2,1,1,5,220,4,2,2,1
111898,0.647592367311861,23,2,1,3,1,3,220,4,1,1,4
111901,0.313512378806781,10,1,1,5,2,1,220,6,2,2,3
111933,0.355734668361814,18,2,1,1,1,3,220,4,3,3,4
111934,0.504508223632966,51,1,2,1,1,5,220,3,1,1,1
111954,0.531107791598826,18,2,1,3,2,3,10,1,2,2,1
111977,0.584345936348871,53,1,2,1,1,5,220,3,2,2,1
111989,0.594407733057537,21,2,1,3,2,3,230,2,1,1,2
111995,0.309734995666518,83,2,2,4,2,6,210,2,1,1,1
112003,1.71520293692561,18,1,1,3,2,3,220,6,1,1,4
112006,1.65093358370121,73,2,4,4,1,6,210,2,1,1,1
112014,0.359045229122326,17,1,1,1,2,2,220,4,1,1,4
112017,1.27251853767109,17,2,1,1,2,2,220,9,2,2,3
112047,1.08222478179394,20,2,1,1,1,3,10,1,0,0,1
112056,0.601375900586549,61,2,2,1,1,5,210,2,0,0,1
112074,0.908995226220866,64,1,2,1,1,5,210,2,1,1,1
112077,0.282274960238028,69,2,2,4,1,6,210,2,1,1,1
112082,0.517195232322428,50,1,2,1,1,5,210,2,3,3,2
112087,1.64636972728863,61,1,2,1,1,5,210,2,1,1,1
112094,0.779721865548479,49,1,2,1,1,5,220,4,1,1,1
112099,0.797484157917896,60,2,2,1,1,5,210,2,3,3,2
112104,0.484317978724308,76,1,2,4,1,6,30,3,1,1,1
112107,0.575163147587766,72,2,2,4,1,6,210,2,2,2,2
112109,0.760381030447605,53,2,2,1,1,5,220,3,3,3,1
112113,0.546265280079229,46,2,4,1,1,5,230,3,2,2,1
112118,1.54676376633632,69,2,2,4,1,6,210,2,2,2,2
112129,2.99856145629551,58,1,2,1,1,5,220,3,1,1,1
112141,0.672893819452394,43,1,2,2,1,4,220,4,1,1,2
112146,1.48082078674408,8,2,1,5,2,1,220,4,0,0,3
112151,0.365041738724432,23,1,1,1,1,3,220,3,3,3,3
112153,1.99163592708112,40,1,1,1,1,4,220,3,2,2,1
112155,0.600199976231452,73,2,3,4,1,6,210,2,1,1,2
112162,0.486672821659689,44,1,1,1,1,5,230,3,1,1,1
112164,0.62990102915603,71,1,2,4,1,6,210,2,1,1,1
112167,0.676899471346203,7,2,1,5,2,1,220,4,2,2,4
112169,1.13584804494527,19,1,1,1,2,3,220,4,2,2,3
112171,0.598867830092986,35,1,2,1,1,4,220,3,1,1,1
112175,1.08236803957916,43,1,4,1,1,4,10,1,1,1,1
112181,0.720498048318687,18,1,1,1,2,3,220,4,1,1,3
112186,0.415159468214453,43,2,2,1,1,4,220,4,2,2,1
112194,0.665651910897358,26,1,1,1,2,4,230,2,1,1,2
112198,1.30695309051373,32,1,1,1,1,4,210,2,0,0,2
112209,0.74964291681516,47,2,4,1,1,5,230,2,1,1,1
112212,0.306079758194284,57,2,2,2,1,5,210,2,2,2,2
112216,0.238448745593024,53,1,2,1,1,5,210,2,3,3,2
112226,1.31225226467517,49,2,2,1,1,5,220,3,2,2,2
112228,0.645682249102501,10,2,1,5,2,1,220,5,0,0,3
112246,2.61480708445879,34,1,1,1,1,4,10,1,1,1,1
112249,1.28895065056769,64,2,2,4,1,5,210,2,1,1,2
112250,0.595092733183839,52,2,2,1,2,5,220,3,1,1,2
112252,0.561427804194965,51,1,2,1,1,5,220,5,1,1,1
112255,0.430216489832231,75,1,2,4,1,6,210,2,1,1,2
112265,0.96928832961833,36,2,2,2,1,4,220,5,2,2,2
112271,0.403530178418439,73,2,4,4,2,6,10,1,0,0,1
112277,0.748044005146188,36,2,1,1,1,4,230,2,0,0,1
112285,0.190900392790078,14,2,1,5,2,1,220,5,3,3,5
112286,0.906418133612258,47,2,2,1,1,5,220,4,1,1,2
112288,0.449504780013813,41,2,2,1,1,4,230,5,1,1,1
112295,0.730051955032854,50,2,1,1,2,5,10,1,0,0,1
112304,0.662982878659084,6,2,1,5,2,1,220,6,3,3,5
112306,0.648351068922447,9,2,1,5,2,1,220,5,2,2,4
112312,2.34970622716506,50,2,4,1,1,5,230,3,1,1,1
112314,2.95287645187841,31,1,2,1,1,4,220,3,1,1,1
112331,0.61590963878812,10,1,1,5,2,1,220,4,1,1,4
112346,0.580765495995484,13,1,1,5,2,1,220,5,2,2,5
112351,0.349303382444923,18,2,1,1,2,3,220,4,2,2,4
112354,1.63695303026724,56,1,2,1,1,5,220,4,3,3,1
112355,1.05903115829987,82,1,2,4,1,6,210,2,1,1,1
112359,0.677465965665522,11,1,1,5,2,1,220,4,2,2,3
112362,2.1698221503875,39,2,1,1,1,4,10,1,1,1,1
112367,1.03082722231104,36,1,1,1,1,4,10,1,1,1,1
112377,1.28040713844122,79,1,2,4,1,6,210,2,1,1,2
112378,1.64998763519214,50,2,2,1,1,5,220,3,2,2,2
112391,0.780933305206441,72,2,2,4,1,6,210,2,1,1,2
112394,0.972037456306763,13,2,1,5,2,1,220,5,2,2,3
112407,0.771854904101838,25,2,1,1,1,4,210,2,1,1,2
112410,0.860681007985638,21,2,1,3,1,3,220,6,2,2,3
112423,0.972037456306763,17,2,1,3,2,2,220,4,1,1,3
112437,1.40307085096261,63,1,2,4,1,5,210,2,1,1,1
112456,1.06678370465982,55,2,2,1,1,5,220,3,3,3,2
112467,0.599526157054559,46,1,1,2,1,5,10,1,1,1,1
112469,0.72717967782665,6,1,1,5,2,1,220,4,1,1,4
112473,1.51370868325725,68,1,2,4,1,6,210,2,2,2,1
112475,0.411094456046908,47,2,2,1,1,5,230,4,1,1,1
112481,1.7321867198124,32,1,1,1,1,4,210,2,2,2,2
112498,1.16669294046791,57,1,2,1,1,5,210,2,2,2,2
112501,0.477328197779658,31,2,2,1,1,4,220,3,3,3,1
112505,0.763647496784905,55,2,4,1,1,5,210,2,1,1,1
112512,1.50058097340137,37,1,2,1,1,4,220,4,2,2,1
112513,0.246929803013824,37,2,2,1,1,4,210,2,2,2,2
112520,0.457690563733311,8,2,1,5,2,1,220,4,2,2,4
112521,2.36252074513669,52,2,4,2,2,5,230,2,0,0,1
112540,0.581059384943897,53,1,1,1,1,5,10,1,1,1,1
112542,0.308644388112916,50,1,2,1,1,5,220,4,1,1,1
112546,2.18830379378697,67,2,2,4,1,6,10,1,0,0,1
112549,1.38294168225203,36,2,2,1,1,4,210,2,1,1,2
112550,0.638872828256901,39,1,1,1,1,4,210,2,2,2,2
112558,1.14840689457516,15,1,1,1,2,2,220,7,1,1,4
112559,0.536527488286286,72,2,2,4,1,6,210,2,2,2,2
112562,1.11580969260687,36,1,2,1,1,4,210,2,1,1,1
112565,1.11911776360133,39,1,2,1,1,4,220,4,1,1,1
112568,1.48873764906841,36,1,1,1,1,4,10,1,1,1,1
112569,0.580572045580084,42,2,2,1,2,4,220,3,0,0,2
112578,1.24709555590135,85,2,1,4,2,6,10,1,0,0,1
112581,1.05414792774836,41,2,2,1,1,4,230,3,1,1,1
112582,1.50958301722793,82,1,3,4,1,6,10,1,1,1,1
112594,1.51302233231233,83,1,3,4,1,6,10,1,1,1,1
112595,3.52221322945213,47,1,4,1,1,5,210,2,1,1,1
112602,2.05254818060084,34,1,2,1,1,4,210,2,1,1,1
112603,0.923765116666576,49,1,1,1,1,5,10,1,1,1,1
112605,0.716370987677812,60,1,2,1,2,5,210,2,0,0,2
112607,0.714565562872123,62,1,1,1,1,5,10,1,1,1,1
