year;age_m;age_w;count
2013;28 ;52 ;1
2013;28 ;53 ;1
2013;28 ;54 ;1
2013;28 ;55 ;0
2013;28 ;56 ;0
2013;28 ;57 ;0
2013;28 ;58 ;0
2013;28 ;59 ;0
2013;28 ;60 ;0
2013;28 ;61 ;0
2013;28 ;62 ;0
2013;28 ;63 ;0
2013;28 ;64 ;0
2013;28 ;65 ;0
2013;28 ;66 ;0
2013;28 ;67 ;0
2013;28 ;68 ;0
2013;28 ;69 ;0
2013;28 ;70 ;0
2013;28 ;71 ;0
2013;28 ;72 ;0
2013;28 ;73 ;0
2013;28 ;74 ;0
2013;28 ;75 ;0
2013;28 ;76 ;0
2013;28 ;77 ;0
2013;28 ;78 ;0
2013;28 ;79 ;0
2013;28 ;80 ;0
2013;28 ;81 ;0
2013;28 ;82 ;0
2013;28 ;83 ;0
2013;28 ;84 ;0
2013;28 ;85 ;0
2013;28 ;86 ;0
2013;28 ;87 ;0
2013;28 ;88 ;0
2013;28 ;89 ;0
2013;28 ;90 ;0
2013;28 ;91 ;0
2013;28 ;92 ;0
2013;28 ;93 ;0
2013;28 ;94 ;0
2013;28 ;95 ;0
2013;28 ;99 ;0
2013;28 ;100;0
2013;29 ;18 ;4
2013;29 ;19 ;12
2013;29 ;20 ;17
2013;29 ;21 ;22
2013;29 ;22 ;45
2013;29 ;23 ;85
2013;29 ;24 ;104
2013;29 ;25 ;144
2013;29 ;26 ;219
2013;29 ;27 ;281
2013;29 ;28 ;286
2013;29 ;29 ;308
2013;29 ;30 ;181
2013;29 ;31 ;127
2013;29 ;32 ;63
2013;29 ;33 ;47
2013;29 ;34 ;49
2013;29 ;35 ;31
2013;29 ;36 ;24
2013;29 ;37 ;10
2013;29 ;38 ;8
2013;29 ;39 ;6
2013;29 ;40 ;7
2013;29 ;41 ;4
2013;29 ;42 ;6
2013;29 ;43 ;1
2013;29 ;44 ;6
2013;29 ;45 ;2
2013;29 ;46 ;0
2013;29 ;47 ;0
2013;29 ;48 ;2
2013;29 ;49 ;2
2013;29 ;50 ;3
2013;29 ;51 ;1
2013;29 ;52 ;1
2013;29 ;53 ;0
2013;29 ;54 ;0
2013;29 ;55 ;0
2013;29 ;56 ;0
2013;29 ;57 ;0
2013;29 ;58 ;0
2013;29 ;59 ;0
2013;29 ;60 ;0
2013;29 ;61 ;0
2013;29 ;62 ;0
2013;29 ;63 ;0
2013;29 ;64 ;0
2013;29 ;65 ;1
2013;29 ;66 ;0
2013;29 ;67 ;0
2013;29 ;68 ;0
2013;29 ;69 ;0
2013;29 ;70 ;0
2013;29 ;71 ;0
2013;29 ;72 ;0
2013;29 ;73 ;0
2013;29 ;74 ;0
2013;29 ;75 ;0
2013;29 ;76 ;0
2013;29 ;77 ;0
2013;29 ;78 ;0
2013;29 ;79 ;0
2013;29 ;80 ;0
2013;29 ;81 ;0
2013;29 ;82 ;0
2013;29 ;83 ;0
2013;29 ;84 ;0
2013;29 ;85 ;0
2013;29 ;86 ;0
2013;29 ;87 ;0
2013;29 ;88 ;0
2013;29 ;89 ;0
2013;29 ;90 ;0
2013;29 ;91 ;0
2013;29 ;92 ;0
2013;29 ;93 ;0
2013;29 ;94 ;0
2013;29 ;95 ;0
2013;29 ;99 ;0
2013;29 ;100;0
2013;30 ;18 ;0
2013;30 ;19 ;7
2013;30 ;20 ;9
2013;30 ;21 ;21
2013;30 ;22 ;41
2013;30 ;23 ;55
2013;30 ;24 ;88
2013;30 ;25 ;110
2013;30 ;26 ;190
2013;30 ;27 ;247
2013;30 ;28 ;285
2013;30 ;29 ;340
2013;30 ;30 ;298
2013;30 ;31 ;206
2013;30 ;32 ;123
2013;30 ;33 ;105
2013;30 ;34 ;55
2013;30 ;35 ;41
2013;30 ;36 ;20
2013;30 ;37 ;19
2013;30 ;38 ;11
2013;30 ;39 ;8
2013;30 ;40 ;6
2013;30 ;41 ;5
2013;30 ;42 ;3
2013;30 ;43 ;3
2013;30 ;44 ;3
2013;30 ;45 ;3
2013;30 ;46 ;2
2013;30 ;47 ;1
2013;30 ;48 ;3
2013;30 ;49 ;3
2013;30 ;50 ;0
2013;30 ;51 ;1
2013;30 ;52 ;0
2013;30 ;53 ;2
2013;30 ;54 ;0
2013;30 ;55 ;0
2013;30 ;56 ;0
2013;30 ;57 ;0
2013;30 ;58 ;0
2013;30 ;59 ;0
2013;30 ;60 ;2
2013;30 ;61 ;0
2013;30 ;62 ;0
2013;30 ;63 ;0
2013;30 ;64 ;0
2013;30 ;65 ;0
2013;30 ;66 ;0
2013;30 ;67 ;0
2013;30 ;68 ;0
2013;30 ;69 ;0
2013;30 ;70 ;0
2013;30 ;71 ;0
2013;30 ;72 ;0
2013;30 ;73 ;0
2013;30 ;74 ;0
2013;30 ;75 ;0
2013;30 ;76 ;0
2013;30 ;77 ;0
2013;30 ;78 ;0
2013;30 ;79 ;0
2013;30 ;80 ;0
2013;30 ;81 ;0
2013;30 ;82 ;0
2013;30 ;83 ;0
2013;30 ;84 ;0
2013;30 ;85 ;0
2013;30 ;86 ;0
2013;30 ;87 ;0
2013;30 ;88 ;0
2013;30 ;89 ;0
2013;30 ;90 ;0
2013;30 ;91 ;0
2013;30 ;92 ;0
2013;30 ;93 ;0
2013;30 ;94 ;0
2013;30 ;95 ;0
2013;30 ;99 ;0
2013;30 ;100;0
2013;31 ;18 ;3
2013;31 ;19 ;9
2013;31 ;20 ;7
2013;31 ;21 ;18
2013;31 ;22 ;34
2013;31 ;23 ;44
2013;31 ;24 ;69
2013;31 ;25 ;98
2013;31 ;26 ;150
2013;31 ;27 ;192
2013;31 ;28 ;248
2013;31 ;29 ;298
2013;31 ;30 ;292
2013;31 ;31 ;318
2013;31 ;32 ;203
2013;31 ;33 ;104
2013;31 ;34 ;84
2013;31 ;35 ;36
2013;31 ;36 ;37
2013;31 ;37 ;17
2013;31 ;38 ;19
2013;31 ;39 ;9
2013;31 ;40 ;10
2013;31 ;41 ;8
2013;31 ;42 ;4
2013;31 ;43 ;6
2013;31 ;44 ;3
2013;31 ;45 ;4
2013;31 ;46 ;4
2013;31 ;47 ;0
2013;31 ;48 ;3
2013;31 ;49 ;2
2013;31 ;50 ;2
2013;31 ;51 ;2
2013;31 ;52 ;1
2013;31 ;53 ;1
2013;31 ;54 ;2
2013;31 ;55 ;0
2013;31 ;56 ;0
2013;31 ;57 ;0
2013;31 ;58 ;0
2013;31 ;59 ;0
2013;31 ;60 ;0
2013;31 ;61 ;0
2013;31 ;62 ;0
2013;31 ;63 ;0
2013;31 ;64 ;0
2013;31 ;65 ;0
2013;31 ;66 ;1
2013;31 ;67 ;1
2013;31 ;68 ;0
2013;31 ;69 ;0
2013;31 ;70 ;1
2013;31 ;71 ;0
2013;31 ;72 ;0
2013;31 ;73 ;0
2013;31 ;74 ;0
2013;31 ;75 ;0
2013;31 ;76 ;0
2013;31 ;77 ;0
2013;31 ;78 ;0
2013;31 ;79 ;0
2013;31 ;80 ;0
2013;31 ;81 ;0
2013;31 ;82 ;0
2013;31 ;83 ;0
2013;31 ;84 ;0
2013;31 ;85 ;0
2013;31 ;86 ;0
2013;31 ;87 ;0
2013;31 ;88 ;0
2013;31 ;89 ;0
2013;31 ;90 ;0
2013;31 ;91 ;0
2013;31 ;92 ;0
2013;31 ;93 ;0
2013;31 ;94 ;0
2013;31 ;95 ;0
2013;31 ;99 ;0
2013;31 ;100;0
2013;32 ;18 ;0
2013;32 ;19 ;4
2013;32 ;20 ;12
2013;32 ;21 ;12
2013;32 ;22 ;28
2013;32 ;23 ;29
2013;32 ;24 ;61
2013;32 ;25 ;74
2013;32 ;26 ;118
2013;32 ;27 ;148
2013;32 ;28 ;220
2013;32 ;29 ;243
2013;32 ;30 ;302
2013;32 ;31 ;300
2013;32 ;32 ;265
2013;32 ;33 ;162
2013;32 ;34 ;104
2013;32 ;35 ;62
2013;32 ;36 ;49
2013;32 ;37 ;32
2013;32 ;38 ;24
2013;32 ;39 ;12
2013;32 ;40 ;8
2013;32 ;41 ;10
2013;32 ;42 ;11
2013;32 ;43 ;7
2013;32 ;44 ;4
2013;32 ;45 ;1
2013;32 ;46 ;1
2013;32 ;47 ;3
2013;32 ;48 ;3
2013;32 ;49 ;1
2013;32 ;50 ;1
2013;32 ;51 ;1
2013;32 ;52 ;0
2013;32 ;53 ;0
2013;32 ;54 ;0
2013;32 ;55 ;0
2013;32 ;56 ;2
2013;32 ;57 ;0
2013;32 ;58 ;0
2013;32 ;59 ;0
2013;32 ;60 ;0
2013;32 ;61 ;0
2013;32 ;62 ;0
2013;32 ;63 ;0
2013;32 ;64 ;0
2013;32 ;65 ;0
2013;32 ;66 ;0
2013;32 ;67 ;0
2013;32 ;68 ;0
2013;32 ;69 ;0
2013;32 ;70 ;0
2013;32 ;71 ;0
2013;32 ;72 ;0
2013;32 ;73 ;0
2013;32 ;74 ;0
2013;32 ;75 ;0
2013;32 ;76 ;0
2013;32 ;77 ;0
2013;32 ;78 ;0
2013;32 ;79 ;0
2013;32 ;80 ;0
2013;32 ;81 ;0
2013;32 ;82 ;0
2013;32 ;83 ;0
2013;32 ;84 ;0
2013;32 ;85 ;0
2013;32 ;86 ;0
2013;32 ;87 ;0
2013;32 ;88 ;0
2013;32 ;89 ;0
2013;32 ;90 ;0
2013;32 ;91 ;0
2013;32 ;92 ;0
2013;32 ;93 ;0
2013;32 ;94 ;0
2013;32 ;95 ;0
2013;32 ;99 ;0
2013;32 ;100;0
2013;33 ;18 ;1
2013;33 ;19 ;5
2013;33 ;20 ;12
2013;33 ;21 ;14
2013;33 ;22 ;11
2013;33 ;23 ;31
2013;33 ;24 ;37
2013;33 ;25 ;59
2013;33 ;26 ;72
2013;33 ;27 ;130
2013;33 ;28 ;156
2013;33 ;29 ;210
2013;33 ;30 ;250
2013;33 ;31 ;289
2013;33 ;32 ;242
2013;33 ;33 ;216
2013;33 ;34 ;134
2013;33 ;35 ;81
2013;33 ;36 ;54
2013;33 ;37 ;43
2013;33 ;38 ;28
2013;33 ;39 ;28
2013;33 ;40 ;11
2013;33 ;41 ;15
2013;33 ;42 ;12
2013;33 ;43 ;5
2013;33 ;44 ;3
2013;33 ;45 ;3
2013;33 ;46 ;3
2013;33 ;47 ;2
2013;33 ;48 ;0
2013;33 ;49 ;1
2013;33 ;50 ;2
2013;33 ;51 ;0
2013;33 ;52 ;1
2013;33 ;53 ;0
2013;33 ;54 ;0
2013;33 ;55 ;1
2013;33 ;56 ;0
2013;33 ;57 ;0
2013;33 ;58 ;2
2013;33 ;59 ;0
2013;33 ;60 ;0
2013;33 ;61 ;0
2013;33 ;62 ;0
2013;33 ;63 ;0
2013;33 ;64 ;0
2013;33 ;65 ;0
2013;33 ;66 ;0
2013;33 ;67 ;0
2013;33 ;68 ;0
2013;33 ;69 ;0
2013;33 ;70 ;1
2013;33 ;71 ;0
2013;33 ;72 ;0
2013;33 ;73 ;0
2013;33 ;74 ;0
2013;33 ;75 ;0
2013;33 ;76 ;0
2013;33 ;77 ;0
2013;33 ;78 ;0
2013;33 ;79 ;0
2013;33 ;80 ;0
2013;33 ;81 ;0
2013;33 ;82 ;0
2013;33 ;83 ;0
2013;33 ;84 ;0
2013;33 ;85 ;0
2013;33 ;86 ;0
2013;33 ;87 ;0
2013;33 ;88 ;0
2013;33 ;89 ;0
2013;33 ;90 ;0
2013;33 ;91 ;0
2013;33 ;92 ;0
2013;33 ;93 ;0
2013;33 ;94 ;0
2013;33 ;95 ;0
2013;33 ;99 ;0
2013;33 ;100;0
2013;34 ;18 ;3
2013;34 ;19 ;5
2013;34 ;20 ;8
2013;34 ;21 ;7
2013;34 ;22 ;16
2013;34 ;23 ;26
2013;34 ;24 ;33
2013;34 ;25 ;31
2013;34 ;26 ;67
2013;34 ;27 ;96
2013;34 ;28 ;106
2013;34 ;29 ;140
2013;34 ;30 ;183
2013;34 ;31 ;215
2013;34 ;32 ;200
2013;34 ;33 ;200
2013;34 ;34 ;185
2013;34 ;35 ;100
2013;34 ;36 ;70
2013;34 ;37 ;45
2013;34 ;38 ;35
2013;34 ;39 ;30
2013;34 ;40 ;22
2013;34 ;41 ;12
2013;34 ;42 ;5
2013;34 ;43 ;4
2013;34 ;44 ;3
2013;34 ;45 ;7
2013;34 ;46 ;1
2013;34 ;47 ;8
2013;34 ;48 ;5
2013;34 ;49 ;5
2013;34 ;50 ;0
2013;34 ;51 ;2
2013;34 ;52 ;2
2013;34 ;53 ;0
2013;34 ;54 ;0
2013;34 ;55 ;0
2013;34 ;56 ;0
2013;34 ;57 ;0
2013;34 ;58 ;1
2013;34 ;59 ;1
2013;34 ;60 ;2
2013;34 ;61 ;0
2013;34 ;62 ;0
2013;34 ;63 ;0
2013;34 ;64 ;0
2013;34 ;65 ;0
2013;34 ;66 ;0
2013;34 ;67 ;0
2013;34 ;68 ;1
2013;34 ;69 ;0
2013;34 ;70 ;0
2013;34 ;71 ;0
2013;34 ;72 ;0
2013;34 ;73 ;0
2013;34 ;74 ;0
2013;34 ;75 ;0
2013;34 ;76 ;0
2013;34 ;77 ;0
2013;34 ;78 ;0
2013;34 ;79 ;0
2013;34 ;80 ;0
2013;34 ;81 ;0
2013;34 ;82 ;0
2013;34 ;83 ;0
2013;34 ;84 ;0
2013;34 ;85 ;0
2013;34 ;86 ;0
2013;34 ;87 ;0
2013;34 ;88 ;0
2013;34 ;89 ;0
2013;34 ;90 ;0
2013;34 ;91 ;0
2013;34 ;92 ;0
2013;34 ;93 ;0
2013;34 ;94 ;0
2013;34 ;95 ;0
2013;34 ;99 ;0
2013;34 ;100;0
2013;35 ;18 ;3
2013;35 ;19 ;5
2013;35 ;20 ;1
2013;35 ;21 ;7
2013;35 ;22 ;11
2013;35 ;23 ;14
2013;35 ;24 ;28
2013;35 ;25 ;39
2013;35 ;26 ;47
2013;35 ;27 ;75
2013;35 ;28 ;92
2013;35 ;29 ;105
2013;35 ;30 ;152
2013;35 ;31 ;176
2013;35 ;32 ;173
2013;35 ;33 ;166
2013;35 ;34 ;159
2013;35 ;35 ;114
2013;35 ;36 ;84
2013;35 ;37 ;62
2013;35 ;38 ;47
2013;35 ;39 ;35
2013;35 ;40 ;27
2013;35 ;41 ;15
2013;35 ;42 ;8
2013;35 ;43 ;7
2013;35 ;44 ;5
2013;35 ;45 ;3
2013;35 ;46 ;5
2013;35 ;47 ;3
2013;35 ;48 ;2
2013;35 ;49 ;6
2013;35 ;50 ;2
2013;35 ;51 ;3
2013;35 ;52 ;2
2013;35 ;53 ;0
2013;35 ;54 ;1
2013;35 ;55 ;0
2013;35 ;56 ;0
2013;35 ;57 ;1
2013;35 ;58 ;0
2013;35 ;59 ;1
2013;35 ;60 ;0
2013;35 ;61 ;0
2013;35 ;62 ;0
2013;35 ;63 ;0
2013;35 ;64 ;0
2013;35 ;65 ;0
2013;35 ;66 ;0
2013;35 ;67 ;0
2013;35 ;68 ;0
2013;35 ;69 ;0
2013;35 ;70 ;0
2013;35 ;71 ;0
2013;35 ;72 ;0
2013;35 ;73 ;0
2013;35 ;74 ;0
2013;35 ;75 ;0
2013;35 ;76 ;0
2013;35 ;77 ;0
2013;35 ;78 ;0
2013;35 ;79 ;0
2013;35 ;80 ;0
2013;35 ;81 ;0
2013;35 ;82 ;0
2013;35 ;83 ;0
2013;35 ;84 ;0
2013;35 ;85 ;0
2013;35 ;86 ;0
2013;35 ;87 ;0
2013;35 ;88 ;0
2013;35 ;89 ;0
2013;35 ;90 ;0
2013;35 ;91 ;0
2013;35 ;92 ;0
2013;35 ;93 ;0
2013;35 ;94 ;0
2013;35 ;95 ;0
2013;35 ;99 ;0
2013;35 ;100;0
2013;36 ;18 ;2
2013;36 ;19 ;2
2013;36 ;20 ;3
2013;36 ;21 ;4
2013;36 ;22 ;7
2013;36 ;23 ;9
2013;36 ;24 ;23
2013;36 ;25 ;22
2013;36 ;26 ;29
2013;36 ;27 ;57
2013;36 ;28 ;79
2013;36 ;29 ;102
2013;36 ;30 ;122
2013;36 ;31 ;137
2013;36 ;32 ;135
2013;36 ;33 ;160
2013;36 ;34 ;136
2013;36 ;35 ;122
2013;36 ;36 ;108
2013;36 ;37 ;63
2013;36 ;38 ;39
2013;36 ;39 ;40
2013;36 ;40 ;23
2013;36 ;41 ;11
2013;36 ;42 ;10
2013;36 ;43 ;7
2013;36 ;44 ;9
2013;36 ;45 ;5
2013;36 ;46 ;3
2013;36 ;47 ;6
2013;36 ;48 ;2
2013;36 ;49 ;6
2013;36 ;50 ;4
2013;36 ;51 ;2
2013;36 ;52 ;1
2013;36 ;53 ;1
2013;36 ;54 ;1
2013;36 ;55 ;2
2013;36 ;56 ;0
2013;36 ;57 ;0
2013;36 ;58 ;0
2013;36 ;59 ;0
2013;36 ;60 ;0
2013;36 ;61 ;0
2013;36 ;62 ;0
2013;36 ;63 ;0
2013;36 ;64 ;0
2013;36 ;65 ;0
2013;36 ;66 ;0
2013;36 ;67 ;0
2013;36 ;68 ;0
2013;36 ;69 ;0
2013;36 ;70 ;0
2013;36 ;71 ;0
2013;36 ;72 ;0
2013;36 ;73 ;0
2013;36 ;74 ;0
2013;36 ;75 ;0
2013;36 ;76 ;0
2013;36 ;77 ;0
2013;36 ;78 ;0
2013;36 ;79 ;0
2013;36 ;80 ;0
2013;36 ;81 ;0
2013;36 ;82 ;0
2013;36 ;83 ;0
2013;36 ;84 ;0
2013;36 ;85 ;0
2013;36 ;86 ;0
2013;36 ;87 ;0
2013;36 ;88 ;0
2013;36 ;89 ;0
2013;36 ;90 ;1
2013;36 ;91 ;0
2013;36 ;92 ;0
2013;36 ;93 ;0
2013;36 ;94 ;0
2013;36 ;95 ;0
2013;36 ;99 ;0
2013;36 ;100;0
2013;37 ;18 ;0
2013;37 ;19 ;3
2013;37 ;20 ;3
2013;37 ;21 ;1
2013;37 ;22 ;10
2013;37 ;23 ;11
2013;37 ;24 ;14
2013;37 ;25 ;25
2013;37 ;26 ;24
2013;37 ;27 ;56
2013;37 ;28 ;65
2013;37 ;29 ;68
2013;37 ;30 ;95
2013;37 ;31 ;104
2013;37 ;32 ;122
2013;37 ;33 ;133
2013;37 ;34 ;135
2013;37 ;35 ;93
2013;37 ;36 ;102
2013;37 ;37 ;76
2013;37 ;38 ;56
2013;37 ;39 ;44
2013;37 ;40 ;27
2013;37 ;41 ;19
2013;37 ;42 ;21
2013;37 ;43 ;4
2013;37 ;44 ;3
2013;37 ;45 ;4
2013;37 ;46 ;7
2013;37 ;47 ;7
2013;37 ;48 ;4
2013;37 ;49 ;0
2013;37 ;50 ;4
2013;37 ;51 ;1
2013;37 ;52 ;2
2013;37 ;53 ;2
2013;37 ;54 ;3
2013;37 ;55 ;0
2013;37 ;56 ;0
2013;37 ;57 ;0
2013;37 ;58 ;1
2013;37 ;59 ;0
2013;37 ;60 ;0
2013;37 ;61 ;1
2013;37 ;62 ;0
2013;37 ;63 ;0
2013;37 ;64 ;0
2013;37 ;65 ;0
2013;37 ;66 ;0
2013;37 ;67 ;0
2013;37 ;68 ;0
2013;37 ;69 ;0
2013;37 ;70 ;0
2013;37 ;71 ;0
2013;37 ;72 ;0
2013;37 ;73 ;0
2013;37 ;74 ;0
2013;37 ;75 ;0
2013;37 ;76 ;0
2013;37 ;77 ;0
2013;37 ;78 ;0
2013;37 ;79 ;0
2013;37 ;80 ;0
2013;37 ;81 ;0
2013;37 ;82 ;0
2013;37 ;83 ;0
2013;37 ;84 ;0
2013;37 ;85 ;0
2013;37 ;86 ;0
2013;37 ;87 ;0
2013;37 ;88 ;0
2013;37 ;89 ;0
2013;37 ;90 ;0
2013;37 ;91 ;0
2013;37 ;92 ;0
2013;37 ;93 ;0
2013;37 ;94 ;0
2013;37 ;95 ;0
2013;37 ;99 ;0
2013;37 ;100;0
2013;38 ;18 ;1
2013;38 ;19 ;3
2013;38 ;20 ;0
2013;38 ;21 ;4
2013;38 ;22 ;7
2013;38 ;23 ;3
2013;38 ;24 ;10
2013;38 ;25 ;18
2013;38 ;26 ;27
2013;38 ;27 ;34
2013;38 ;28 ;51
2013;38 ;29 ;46
2013;38 ;30 ;69
2013;38 ;31 ;73
2013;38 ;32 ;104
2013;38 ;33 ;107
2013;38 ;34 ;114
2013;38 ;35 ;118
2013;38 ;36 ;77
2013;38 ;37 ;81
2013;38 ;38 ;64
2013;38 ;39 ;47
2013;38 ;40 ;33
2013;38 ;41 ;14
2013;38 ;42 ;10
2013;38 ;43 ;12
2013;38 ;44 ;7
2013;38 ;45 ;4
2013;38 ;46 ;7
2013;38 ;47 ;9
2013;38 ;48 ;4
2013;38 ;49 ;3
2013;38 ;50 ;0
2013;38 ;51 ;2
2013;38 ;52 ;1
2013;38 ;53 ;2
2013;38 ;54 ;1
2013;38 ;55 ;0
2013;38 ;56 ;0
2013;38 ;57 ;1
2013;38 ;58 ;0
2013;38 ;59 ;0
2013;38 ;60 ;2
2013;38 ;61 ;0
2013;38 ;62 ;0
2013;38 ;63 ;0
2013;38 ;64 ;0
2013;38 ;65 ;0
2013;38 ;66 ;0
2013;38 ;67 ;0
2013;38 ;68 ;0
2013;38 ;69 ;0
2013;38 ;70 ;0
2013;38 ;71 ;0
2013;38 ;72 ;0
2013;38 ;73 ;0
2013;38 ;74 ;0
2013;38 ;75 ;0
2013;38 ;76 ;0
2013;38 ;77 ;0
2013;38 ;78 ;0
2013;38 ;79 ;0
2013;38 ;80 ;0
2013;38 ;81 ;0
2013;38 ;82 ;0
2013;38 ;83 ;0
2013;38 ;84 ;0
2013;38 ;85 ;0
2013;38 ;86 ;0
2013;38 ;87 ;0
2013;38 ;88 ;0
2013;38 ;89 ;0
2013;38 ;90 ;0
2013;38 ;91 ;0
2013;38 ;92 ;0
2013;38 ;93 ;0
2013;38 ;94 ;0
2013;38 ;95 ;0
2013;38 ;99 ;0
2013;38 ;100;0
2013;39 ;18 ;1
2013;39 ;19 ;0
2013;39 ;20 ;4
2013;39 ;21 ;1
2013;39 ;22 ;3
2013;39 ;23 ;8
2013;39 ;24 ;12
2013;39 ;25 ;15
2013;39 ;26 ;21
2013;39 ;27 ;38
2013;39 ;28 ;35
2013;39 ;29 ;43
2013;39 ;30 ;54
2013;39 ;31 ;64
2013;39 ;32 ;64
2013;39 ;33 ;90
2013;39 ;34 ;95
2013;39 ;35 ;84
2013;39 ;36 ;65
2013;39 ;37 ;86
2013;39 ;38 ;60
2013;39 ;39 ;46
2013;39 ;40 ;45
2013;39 ;41 ;25
2013;39 ;42 ;24
2013;39 ;43 ;13
2013;39 ;44 ;11
2013;39 ;45 ;11
2013;39 ;46 ;5
2013;39 ;47 ;6
2013;39 ;48 ;8
2013;39 ;49 ;7
2013;39 ;50 ;0
2013;39 ;51 ;6
2013;39 ;52 ;0
2013;39 ;53 ;0
2013;39 ;54 ;2
2013;39 ;55 ;2
2013;39 ;56 ;0
2013;39 ;57 ;0
2013;39 ;58 ;0
2013;39 ;59 ;0
2013;39 ;60 ;0
2013;39 ;61 ;0
2013;39 ;62 ;0
2013;39 ;63 ;0
2013;39 ;64 ;0
2013;39 ;65 ;0
2013;39 ;66 ;0
2013;39 ;67 ;0
2013;39 ;68 ;0
2013;39 ;69 ;0
2013;39 ;70 ;0
2013;39 ;71 ;0
2013;39 ;72 ;0
2013;39 ;73 ;0
2013;39 ;74 ;0
2013;39 ;75 ;0
2013;39 ;76 ;0
2013;39 ;77 ;0
2013;39 ;78 ;0
2013;39 ;79 ;0
2013;39 ;80 ;0
2013;39 ;81 ;0
2013;39 ;82 ;0
2013;39 ;83 ;0
2013;39 ;84 ;0
2013;39 ;85 ;0
2013;39 ;86 ;0
2013;39 ;87 ;0
2013;39 ;88 ;0
2013;39 ;89 ;0
2013;39 ;90 ;0
2013;39 ;91 ;0
2013;39 ;92 ;0
2013;39 ;93 ;0
2013;39 ;94 ;0
2013;39 ;95 ;0
2013;39 ;99 ;0
2013;39 ;100;0
2013;40 ;18 ;0
2013;40 ;19 ;1
2013;40 ;20 ;0
2013;40 ;21 ;3
2013;40 ;22 ;6
2013;40 ;23 ;5
2013;40 ;24 ;9
2013;40 ;25 ;13
2013;40 ;26 ;21
2013;40 ;27 ;23
2013;40 ;28 ;30
2013;40 ;29 ;31
2013;40 ;30 ;54
2013;40 ;31 ;59
2013;40 ;32 ;68
2013;40 ;33 ;64
2013;40 ;34 ;96
2013;40 ;35 ;63
2013;40 ;36 ;59
2013;40 ;37 ;67
2013;40 ;38 ;74
2013;40 ;39 ;56
2013;40 ;40 ;64
2013;40 ;41 ;27
2013;40 ;42 ;21
2013;40 ;43 ;8
2013;40 ;44 ;10
2013;40 ;45 ;6
2013;40 ;46 ;8
2013;40 ;47 ;1
2013;40 ;48 ;5
2013;40 ;49 ;3
2013;40 ;50 ;5
2013;40 ;51 ;3
2013;40 ;52 ;1
2013;40 ;53 ;1
2013;40 ;54 ;2
2013;40 ;55 ;2
2013;40 ;56 ;0
2013;40 ;57 ;1
2013;40 ;58 ;0
2013;40 ;59 ;1
2013;40 ;60 ;0
2013;40 ;61 ;1
2013;40 ;62 ;0
2013;40 ;63 ;0
2013;40 ;64 ;0
2013;40 ;65 ;1
2013;40 ;66 ;0
2013;40 ;67 ;1
2013;40 ;68 ;0
2013;40 ;69 ;0
2013;40 ;70 ;0
2013;40 ;71 ;0
2013;40 ;72 ;0
2013;40 ;73 ;0
2013;40 ;74 ;0
2013;40 ;75 ;0
2013;40 ;76 ;0
2013;40 ;77 ;0
2013;40 ;78 ;0
2013;40 ;79 ;0
2013;40 ;80 ;0
2013;40 ;81 ;0
2013;40 ;82 ;0
2013;40 ;83 ;0
2013;40 ;84 ;0
2013;40 ;85 ;0
2013;40 ;86 ;0
2013;40 ;87 ;0
2013;40 ;88 ;0
2013;40 ;89 ;0
2013;40 ;90 ;0
2013;40 ;91 ;0
2013;40 ;92 ;0
2013;40 ;93 ;0
2013;40 ;94 ;0
2013;40 ;95 ;0
2013;40 ;99 ;0
2013;40 ;100;0
2013;41 ;18 ;0
2013;41 ;19 ;0
2013;41 ;20 ;1
2013;41 ;21 ;3
2013;41 ;22 ;3
2013;41 ;23 ;7
2013;41 ;24 ;8
2013;41 ;25 ;7
2013;41 ;26 ;11
2013;41 ;27 ;12
2013;41 ;28 ;26
2013;41 ;29 ;36
2013;41 ;30 ;36
2013;41 ;31 ;52
2013;41 ;32 ;42
2013;41 ;33 ;49
2013;41 ;34 ;73
2013;41 ;35 ;54
2013;41 ;36 ;57
2013;41 ;37 ;63
2013;41 ;38 ;63
2013;41 ;39 ;46
2013;41 ;40 ;41
2013;41 ;41 ;45
2013;41 ;42 ;23
2013;41 ;43 ;18
2013;41 ;44 ;16
2013;41 ;45 ;12
2013;41 ;46 ;8
2013;41 ;47 ;8
2013;41 ;48 ;5
2013;41 ;49 ;3
2013;41 ;50 ;7
2013;41 ;51 ;2
2013;41 ;52 ;1
2013;41 ;53 ;2
2013;41 ;54 ;2
2013;41 ;55 ;1
2013;41 ;56 ;0
2013;41 ;57 ;1
2013;41 ;58 ;1
2013;41 ;59 ;0
2013;41 ;60 ;1
2013;41 ;61 ;0
2013;41 ;62 ;1
2013;41 ;63 ;0
2013;41 ;64 ;0
2013;41 ;65 ;0
2013;41 ;66 ;0
2013;41 ;67 ;0
2013;41 ;68 ;0
2013;41 ;69 ;0
2013;41 ;70 ;0
2013;41 ;71 ;0
2013;41 ;72 ;0
2013;41 ;73 ;0
2013;41 ;74 ;0
2013;41 ;75 ;0
2013;41 ;76 ;0
2013;41 ;77 ;0
2013;41 ;78 ;0
2013;41 ;79 ;0
2013;41 ;80 ;0
2013;41 ;81 ;0
2013;41 ;82 ;0
2013;41 ;83 ;0
2013;41 ;84 ;0
2013;41 ;85 ;0
2013;41 ;86 ;0
2013;41 ;87 ;0
2013;41 ;88 ;0
2013;41 ;89 ;0
