person_id,birth,gender,primary_hh,death
69254,2006,F,320070.0,9999
69255,1948,M,5786386.0,2014
69256,1948,M,5786387.0,9999
69257,1951,F,5786388.0,9999
69258,1951,F,5786389.0,9999
69259,1920,F,5786390.0,2013
69260,1920,F,5786391.0,2014
69261,1948,F,5786392.0,9999
69262,1986,F,5786393.0,9999
69263,1986,F,5786394.0,9999
69264,1936,M,5786395.0,2012
69265,1940,F,5786396.0,9999
69266,1928,F,5786397.0,2010
69267,1956,M,5786398.0,9999
69268,1957,F,5786399.0,2020
69269,1990,F,320089.0,9999
69270,1992,F,320089.0,9999
69271,1967,M,5786402.0,9999
69272,1967,M,5786403.0,9999
69273,1968,F,5786404.0,9999
69274,1968,F,5786405.0,9999
69275,2002,F,320090.0,9999
69276,2002,F,841037.0,9999
69277,1948,M,5786408.0,2024
69278,1948,M,5786409.0,9999
69279,1951,F,5786410.0,9999
69280,1951,F,5786411.0,9999
69281,1975,M,5786412.0,9999
69282,1977,F,5786413.0,9999
69283,2009,F,320094.0,9999
69302,1961,F,5786433.0,9999
69303,1997,F,320100.0,9999
69304,1972,M,5786435.0,9999
69305,1972,M,5786436.0,2024
69306,1973,F,5786437.0,9999
69307,1973,F,5786438.0,9999
69308,2002,M,320101.0,9999
69309,2002,M,841048.0,9999
69310,2005,F,320101.0,9999
69311,2005,F,841048.0,9999
69312,1943,M,5786443.0,9999
69313,1944,F,5786444.0,9999
69314,1939,M,5786445.0,2019
69315,1947,F,5786446.0,9999
69316,1921,F,5786447.0,9999
69317,1968,F,5786448.0,9999
69318,1968,F,5786449.0,9999
69319,1968,F,5786450.0,9999
69320,1973,F,5786451.0,9999
69321,1973,F,5786452.0,9999
69322,1996,F,320110.0,9999
69323,1996,F,841057.0,9999
69324,1997,F,320110.0,9999
69325,1997,F,841057.0,9999
69326,1985,F,5786457.0,9999
69327,1985,F,5786458.0,9999
69328,1989,M,5786459.0,9999
69329,1989,M,5786460.0,9999
69330,1924,F,5786461.0,2015
69331,1925,F,5786462.0,2013
69332,1963,M,5786463.0,9999
69333,1963,M,5786464.0,9999
69334,1963,M,5786465.0,9999
69335,1971,F,5786466.0,9999
69336,1971,F,5786467.0,9999
69337,1971,F,5786468.0,9999
69338,2007,M,320117.0,9999
69339,2007,M,841064.0,9999
69340,2007,M,1362011.0,9999
69341,2010,M,320117.0,9999
69342,2010,M,841064.0,9999
69343,2010,M,1362011.0,9999
69344,1943,M,5786475.0,9999
69345,1947,F,5786476.0,9999
69346,1952,M,5786477.0,9999
69347,1967,M,5786478.0,9999
69348,1973,F,5786479.0,9999
69349,1985,M,320126.0,9999
69350,1992,M,320126.0,9999
69351,1996,M,320126.0,9999
69352,2001,F,320126.0,9999
69353,2001,M,320126.0,9999
69354,1922,F,5786485.0,2015
69355,1922,F,5786486.0,2016
69356,1925,M,5786487.0,2011
69357,1925,M,5786488.0,2017
69358,1946,M,5786489.0,9999
69359,1946,F,5786490.0,9999
69360,1976,M,5786491.0,9999
69361,1976,M,5786492.0,9999
69362,1954,M,5786493.0,2018
69363,1991,F,320136.0,9999
69364,1970,F,5786495.0,9999
69365,1970,F,5786496.0,9999
69366,1970,F,5786497.0,9999
69367,1970,F,5786498.0,9999
69368,1971,F,5786499.0,9999
69369,1971,F,5786500.0,9999
69370,1971,F,5786501.0,9999
69371,1971,F,5786502.0,9999
69372,1972,F,5786503.0,9999
69373,1972,F,5786504.0,9999
69374,1972,F,5786505.0,9999
69375,1977,M,5786506.0,9999
69376,1977,M,5786507.0,9999
69377,1977,M,5786508.0,9999
69378,1978,M,5786509.0,9999
69379,1979,F,5786510.0,9999
69380,2000,F,320151.0,9999
69381,2004,F,320151.0,9999
69382,2006,F,320151.0,9999
69383,1957,M,5786514.0,9999
69384,1957,M,5786515.0,9999
69385,1957,M,5786516.0,9999
69386,1957,M,5786517.0,9999
69387,1960,F,5786518.0,9999
69388,1960,F,5786519.0,9999
69389,1960,F,5786520.0,9999
69390,1960,F,5786521.0,9999
69391,1989,M,320153.0,9999
69392,1989,M,841100.0,9999
69393,1989,M,1362047.0,9999
69394,1989,M,1882994.0,9999
69395,1991,M,320153.0,9999
69396,1991,M,841100.0,9999
69397,1991,M,1362047.0,9999
69398,1991,M,1882994.0,9999
69399,1992,F,320153.0,9999
69400,1992,F,841100.0,9999
69401,1992,F,1362047.0,9999
69402,1992,F,1882994.0,9999
69403,1934,M,5786534.0,2025
69404,1936,F,5786535.0,2015
69405,1968,F,5786536.0,9999
69406,1968,F,5786537.0,9999
69407,1968,F,5786538.0,9999
69408,1968,F,5786539.0,9999
69409,1966,F,5786540.0,9999
69410,1974,F,5786541.0,9999
69411,1976,F,5786542.0,9999
69412,1976,F,5786543.0,9999
69413,1976,F,5786544.0,9999
69414,1980,M,5786545.0,9999
69415,1980,M,5786546.0,2020
69416,1980,M,5786547.0,9999
69417,1981,F,5786548.0,9999
69418,1981,F,5786549.0,9999
69419,1981,F,5786550.0,9999
69420,1981,M,5786551.0,9999
69421,1981,M,5786552.0,9999
69422,1981,M,5786553.0,9999
69423,1978,M,5786554.0,9999
69424,1978,M,5786555.0,9999
69425,1978,M,5786556.0,9999
69426,1978,M,5786557.0,9999
69427,1978,M,5786558.0,9999
69428,1981,F,5786559.0,9999
69429,1981,F,5786560.0,9999
69430,1981,F,5786561.0,9999
69431,1981,F,5786562.0,9999
69432,1981,F,5786563.0,9999
69433,1946,F,5786564.0,9999
69434,1946,F,5786565.0,9999
69435,1956,M,5786566.0,2019
69436,1963,F,5786567.0,9999
69437,1985,F,320176.0,9999
69438,1998,F,320176.0,9999
69439,1922,F,5786570.0,2024
69440,1922,F,5786571.0,2014
69441,1922,F,5786572.0,2013
69442,1922,F,5786573.0,2015
69443,1968,M,5786574.0,9999
69444,1968,M,5786575.0,9999
69445,1989,F,320182.0,9999
69446,1989,F,841129.0,9999
69447,1992,F,320182.0,9999
69448,1992,F,841129.0,9999
69449,1957,F,5786580.0,9999
69450,1957,F,5786581.0,9999
69451,1961,M,5786582.0,9999
69452,1961,M,5786583.0,9999
69453,1991,M,320185.0,9999
69454,1991,M,841132.0,9999
69455,1986,M,5786586.0,9999
69456,1986,M,5786587.0,9999
69457,1974,F,5786588.0,9999
69458,1943,M,5786589.0,9999
69459,1944,F,5786590.0,2013
69460,1957,F,5786591.0,9999
69461,1959,M,5786592.0,9999
69462,1945,M,5786593.0,9999
69463,1977,F,5786594.0,2019
69464,1965,M,5786595.0,9999
69465,1965,M,5786596.0,9999
69466,1966,M,5786597.0,9999
69467,1966,M,5786598.0,9999
69468,1982,F,5786599.0,9999
69469,1982,F,5786600.0,9999
69470,1982,F,5786601.0,9999
69471,1984,M,5786602.0,9999
69472,1984,M,5786603.0,9999
69473,1984,M,5786604.0,9999
69474,1999,F,320199.0,9999
69475,1999,F,841146.0,9999
69476,1999,F,1362093.0,9999
69477,2001,F,320199.0,9999
69478,2001,F,841146.0,9999
69479,2001,F,1362093.0,9999
69480,1970,F,5786611.0,9999
69481,1975,M,5786612.0,9999
69482,1967,M,5786613.0,2022
69483,1967,M,5786614.0,9999
69484,1967,M,5786615.0,9999
69485,1928,F,5786616.0,2020
69486,1928,F,5786617.0,2010
69487,1949,M,5786618.0,2024
69488,1953,F,5786619.0,9999
69489,1941,M,5786620.0,9999
69490,1951,F,5786621.0,9999
69491,1976,M,5786622.0,9999
69492,1976,M,5786623.0,9999
69493,1978,F,5786624.0,9999
69494,1978,F,5786625.0,9999
69495,1943,F,5786626.0,9999
69496,1978,M,5786627.0,9999
69497,1978,M,5786628.0,9999
69498,1981,F,5786629.0,9999
69499,1981,F,5786630.0,9999
69500,1976,F,5786631.0,9999
69501,1978,M,5786632.0,9999
69502,2008,F,320222.0,9999
69503,1975,M,5786634.0,9999
69504,1955,F,5786635.0,2025
69505,1957,M,5786636.0,9999
69506,1967,F,5786637.0,9999
69507,1967,F,5786638.0,9999
69508,1967,F,5786639.0,9999
69509,1967,F,5786640.0,9999
69510,1967,F,5786641.0,9999
69511,1977,M,5786642.0,9999
69512,1977,M,5786643.0,9999
69513,1977,M,5786644.0,9999
69514,1977,M,5786645.0,9999
69515,1977,M,5786646.0,2022
69516,1989,F,320238.0,9999
69517,1989,F,841185.0,9999
69518,1989,F,1362132.0,9999
69519,1989,F,1883079.0,9999
69520,1989,F,2404026.0,9999
69521,1993,F,320238.0,9999
69522,1993,F,841185.0,9999
69523,1993,F,1362132.0,9999
69524,1993,F,1883079.0,9999
69525,1993,F,2404026.0,9999
69526,1954,M,5786657.0,9999
69527,1961,F,5786658.0,9999
69528,1999,F,320239.0,9999
69529,1958,M,5786660.0,9999
69530,1960,F,5786661.0,9999
69531,1982,F,5786662.0,9999
69532,1943,F,5786663.0,9999
69533,1951,M,5786664.0,9999
69534,1956,F,5786665.0,9999
69535,1946,F,5786666.0,9999
69536,1952,M,5786667.0,9999
69537,1980,M,5786668.0,9999
69538,1980,M,5786669.0,9999
69539,1980,M,5786670.0,9999
69540,1980,M,5786671.0,9999
69541,1982,F,5786672.0,9999
69542,1982,F,5786673.0,9999
69543,1982,F,5786674.0,9999
69544,1982,F,5786675.0,9999
69545,1938,F,5786676.0,9999
69546,1938,F,5786677.0,2023
69547,1971,M,5786678.0,9999
69548,1971,M,5786679.0,9999
69549,1971,M,5786680.0,9999
69550,1950,M,5786681.0,9999
69551,1955,F,5786682.0,9999
69552,1967,M,5786683.0,9999
69553,1970,F,5786684.0,9999
69554,1998,M,320265.0,9999
69555,2000,F,320265.0,9999
69556,1952,M,5786687.0,9999
69557,1957,F,5786688.0,9999
69558,1922,F,5786689.0,2010
69559,1966,F,5786690.0,9999
69560,1966,F,5786691.0,9999
69561,1967,M,5786692.0,9999
69562,1967,M,5786693.0,9999
69563,1999,M,320271.0,9999
69564,1999,M,841218.0,9999
69565,2001,F,320271.0,9999
69566,2001,F,841218.0,9999
69567,1921,M,5786698.0,2013
69568,1977,M,5786699.0,9999
69569,1977,M,5786700.0,9999
69570,1977,M,5786701.0,9999
69571,1983,F,5786702.0,9999
69572,1983,F,5786703.0,9999
69573,1983,F,5786704.0,9999
69574,1936,M,5786705.0,2024
69575,1937,F,5786706.0,9999
69576,1948,F,5786707.0,9999
69577,1948,F,5786708.0,9999
69578,1949,M,5786709.0,9999
69579,1949,M,5786710.0,9999
69580,1955,F,5786711.0,9999
69581,1955,F,5786712.0,9999
69582,1957,M,5786713.0,9999
69583,1957,M,5786714.0,9999
69584,1987,M,320293.0,9999
69585,1987,M,841240.0,9999
69586,1982,F,5786717.0,9999
69587,1982,F,5786718.0,9999
69588,1985,M,5786719.0,9999
69589,1985,M,5786720.0,9999
69590,1935,F,5786721.0,2017
69591,1951,M,5786722.0,9999
69592,1957,F,5786723.0,9999
69593,1955,F,5786724.0,9999
69594,1955,F,5786725.0,9999
69595,1963,M,5786726.0,2023
69596,1963,M,5786727.0,9999
69597,1991,F,320301.0,9999
69598,1991,F,841248.0,9999
69599,1994,M,320301.0,9999
69600,1994,M,841248.0,9999
69601,1913,F,5786732.0,2011
69602,1964,F,5786733.0,9999
69603,1967,M,5786734.0,9999
69604,1967,M,5786735.0,9999
69605,1978,F,5786736.0,9999
69606,1978,F,5786737.0,9999
69607,1976,F,5786738.0,9999
69608,1976,F,5786739.0,9999
69609,1976,F,5786740.0,9999
69610,1981,F,5786741.0,9999
69611,1981,F,5786742.0,9999
69612,1981,F,5786743.0,9999
69613,1982,F,5786744.0,9999
69614,1982,F,5786745.0,9999
69615,1982,F,5786746.0,9999
69616,1972,M,5786747.0,9999
69617,1972,M,5786748.0,9999
69618,1972,M,5786749.0,9999
69619,1974,F,5786750.0,9999
69620,1974,F,5786751.0,9999
69621,1974,F,5786752.0,9999
69622,1948,M,5786753.0,9999
69623,1951,F,5786754.0,9999
69624,1960,M,5786755.0,9999
69625,1962,F,5786756.0,9999
69626,1993,F,320322.0,9999
69627,1997,F,320322.0,9999
69628,1940,F,5786759.0,9999
69629,1972,M,5786760.0,9999
69630,1972,M,5786761.0,9999
69631,1972,M,5786762.0,9999
69632,1972,M,5786763.0,9999
69633,1972,M,5786764.0,9999
69634,1975,F,5786765.0,9999
69635,1975,F,5786766.0,9999
69636,1975,F,5786767.0,9999
69637,1975,F,5786768.0,9999
69638,1975,F,5786769.0,9999
69639,1991,M,320326.0,9999
69640,1991,M,841273.0,9999
69641,1991,M,1362220.0,9999
69642,1991,M,1883167.0,9999
69643,1991,M,2404114.0,9999
69644,1994,M,320326.0,9999
69645,1994,M,841273.0,9999
69646,1994,M,1362220.0,9999
69647,1994,M,1883167.0,9999
69648,1994,M,2404114.0,9999
69649,1919,F,5786780.0,2013
69650,1919,F,5786781.0,9999
69651,1947,M,5786782.0,2013
69652,1947,M,5786783.0,9999
69653,1962,F,5786784.0,9999
69654,1962,F,5786785.0,9999
69655,1991,M,320330.0,9999
69656,1991,M,841277.0,9999
69657,1992,M,320330.0,9999
69658,1992,M,841277.0,9999
69659,1994,M,320330.0,9999
69660,1994,M,841277.0,9999
69661,1997,F,320330.0,9999
69662,1997,F,841277.0,9999
69663,1976,F,5786794.0,9999
69664,1976,F,5786795.0,9999
69665,1982,M,5786796.0,9999
69666,1982,M,5786797.0,9999
69667,2008,M,320331.0,9999
69668,2008,M,841278.0,9999
69669,1944,M,5786800.0,9999
69670,1944,M,5786801.0,9999
69671,1948,F,5786802.0,2013
69672,1948,F,5786803.0,9999
69673,1966,M,5786804.0,9999
69674,1966,M,5786805.0,9999
69675,1966,M,5786806.0,9999
69676,1967,F,5786807.0,9999
69677,1967,F,5786808.0,9999
69678,1967,F,5786809.0,9999
69679,2002,M,320337.0,9999
69680,2002,M,841284.0,9999
69681,2002,M,1362231.0,9999
69682,2005,F,320337.0,9999
69683,2005,F,841284.0,9999
69684,2005,F,1362231.0,9999
69685,1972,F,5786816.0,9999
69686,1972,F,5786817.0,9999
69687,1999,F,320338.0,9999
69688,1999,F,841285.0,9999
69689,2000,M,320338.0,9999
69690,2000,M,841285.0,9999
69691,1968,M,5786822.0,9999
69692,1968,M,5786823.0,9999
69693,1970,F,5786824.0,9999
69694,1970,F,5786825.0,9999
69695,2002,F,320339.0,9999
69696,2002,F,841286.0,9999
69697,2004,F,320339.0,9999
69698,2004,F,841286.0,9999
69699,1949,M,5786830.0,9999
69700,1949,M,5786831.0,9999
69701,1949,M,5786832.0,9999
69702,1949,M,5786833.0,9999
69703,1949,M,5786834.0,2014
69704,1963,F,5786835.0,9999
69705,1963,F,5786836.0,9999
69706,1963,F,5786837.0,9999
69707,1963,F,5786838.0,9999
69708,1963,F,5786839.0,9999
69709,1970,M,5786840.0,9999
69710,1970,M,5786841.0,9999
69711,1972,F,5786842.0,2019
69712,1972,F,5786843.0,9999
69713,2005,M,320343.0,9999
69714,2005,M,841290.0,9999
69715,2008,M,320343.0,9999
69716,2008,M,841290.0,9999
69717,1967,F,5786848.0,9999
69718,1995,F,320345.0,9999
69719,1998,M,320345.0,9999
69720,1948,M,5786851.0,9999
69721,1958,F,5786852.0,9999
69722,1988,F,320346.0,9999
69723,1973,M,5786854.0,9999
69724,1973,M,5786855.0,9999
69725,1973,M,5786856.0,9999
69726,1983,F,5786857.0,9999
69727,1983,F,5786858.0,9999
69728,1983,F,5786859.0,9999
69729,1981,M,5786860.0,9999
69730,1981,M,5786861.0,9999
69731,1985,F,5786862.0,9999
69732,1985,F,5786863.0,9999
69733,1956,M,5786864.0,9999
69734,1956,M,5786865.0,2015
69735,1937,F,5786866.0,2020
69736,1937,F,5786867.0,9999
69737,1938,M,5786868.0,2024
69738,1938,M,5786869.0,9999
69739,1947,M,5786870.0,9999
69740,1952,F,5786871.0,9999
69741,1952,M,5786872.0,9999
69742,1952,M,5786873.0,2025
69743,1953,F,5786874.0,9999
69744,1953,F,5786875.0,9999
69745,1980,M,5786876.0,9999
69746,1980,M,5786877.0,9999
69747,1980,M,5786878.0,9999
69748,1923,M,5786879.0,2010
69749,1923,M,5786880.0,2017
69750,1923,M,5786881.0,2012
69751,1925,F,5786882.0,2012
69752,1925,F,5786883.0,9999
69753,1925,F,5786884.0,2013
69754,1937,F,5786885.0,2016
69755,1928,M,5786886.0,2022
69756,1967,M,5786887.0,9999
69757,1967,F,5786888.0,9999
69758,1993,M,320371.0,9999
69759,1997,M,320371.0,9999
69760,2002,F,320371.0,9999
69761,1935,F,5786892.0,2014
69762,1948,F,5786893.0,9999
69763,1948,F,5786894.0,9999
69764,1953,M,5786895.0,9999
69765,1953,M,5786896.0,9999
69766,1943,M,5786897.0,2018
69767,1946,F,5786898.0,9999
69768,1951,M,5786899.0,9999
69769,1954,F,5786900.0,9999
69770,1980,F,320380.0,9999
69771,1984,M,320380.0,9999
69772,1926,M,5786903.0,2011
69773,1938,F,5786904.0,2018
69774,1972,F,5786905.0,9999
69775,1974,M,5786906.0,9999
69776,2003,F,320385.0,9999
69777,2005,M,320385.0,9999
69778,1970,F,5786909.0,9999
69779,1974,M,5786910.0,9999
69780,2006,M,320389.0,9999
69781,2009,M,320389.0,9999
69782,1970,M,5786913.0,9999
69783,1970,M,5786914.0,9999
69784,1970,M,5786915.0,9999
69785,1971,F,5786916.0,9999
69786,1971,F,5786917.0,9999
69787,1971,F,5786918.0,9999
69788,1998,F,320393.0,9999
69789,1998,F,841340.0,9999
69790,1998,F,1362287.0,9999
69791,2005,M,320393.0,9999
69792,2005,M,841340.0,9999
69793,2005,M,1362287.0,9999
69794,1974,F,5786925.0,9999
69795,1974,F,5786926.0,9999
69796,1975,M,5786927.0,9999
69797,1975,M,5786928.0,9999
69798,1996,M,320395.0,9999
69799,1996,M,841342.0,9999
69800,1956,M,5786931.0,9999
69801,1956,M,5786932.0,9999
69802,1959,F,5786933.0,9999
69803,1959,F,5786934.0,9999
69804,1991,M,320396.0,9999
69805,1991,M,841343.0,9999
69806,1993,M,320396.0,9999
69807,1993,M,841343.0,9999
69808,1939,F,5786939.0,9999
69809,1940,M,5786940.0,9999
69810,1950,M,5786941.0,9999
69811,1952,F,5786942.0,9999
69812,1989,F,320400.0,9999
69813,1992,M,320400.0,9999
69814,1948,M,5786945.0,9999
69815,1948,M,5786946.0,9999
69816,1948,M,5786947.0,9999
69817,1969,M,5786948.0,9999
69818,1969,M,5786949.0,9999
69819,1974,F,5786950.0,9999
69820,1974,F,5786951.0,9999
69821,1993,F,320404.0,9999
69822,1993,F,841351.0,9999
69823,1996,F,320404.0,9999
69824,1996,F,841351.0,9999
69825,2004,F,320404.0,9999
69826,2004,F,841351.0,9999
69827,1916,M,5786958.0,2010
69828,1930,F,5786959.0,2020
69829,1965,M,5786960.0,9999
69830,1961,F,5786961.0,9999
69831,1999,M,320410.0,9999
69832,1963,M,5786963.0,9999
69833,1963,F,5786964.0,9999
69834,1988,M,320411.0,9999
69835,1993,M,320411.0,9999
69836,1931,M,5786967.0,2017
69837,1933,F,5786968.0,2019
69838,1967,M,5786969.0,9999
69839,1969,F,5786970.0,9999
69840,1997,M,320416.0,9999
69841,1999,M,320416.0,9999
69842,1944,M,5786973.0,2013
69843,1946,F,5786974.0,9999
69844,1934,F,5786975.0,2019
69845,1934,F,5786976.0,2021
69846,1978,M,5786977.0,9999
69847,1978,M,5786978.0,9999
69848,1963,F,5786979.0,9999
69849,1973,M,5786980.0,9999
69850,1923,M,5786981.0,2012
69851,1967,F,5786982.0,9999
69852,1955,M,5786983.0,9999
69853,1959,F,5786984.0,9999
69854,1965,M,5786985.0,2022
69855,1966,F,5786986.0,9999
69856,1995,M,320448.0,9999
69857,2000,F,320448.0,9999
69858,2002,F,320448.0,9999
69859,1953,M,5786990.0,9999
69860,1954,F,5786991.0,9999
69861,1963,M,5786992.0,9999
69862,1971,F,5786993.0,9999
69863,1997,F,320454.0,9999
69864,1999,F,320454.0,9999
69865,1980,F,5786996.0,9999
69866,1980,F,5786997.0,9999
69867,1980,F,5786998.0,9999
69868,1939,F,5786999.0,2024
69869,1939,F,5787000.0,2013
69870,1964,M,5787001.0,9999
69871,1964,M,5787002.0,9999
69872,1967,F,5787003.0,9999
69873,1967,F,5787004.0,9999
69874,1943,F,5787005.0,9999
69875,1932,F,5787006.0,2022
69876,1932,F,5787007.0,2023
69877,1946,M,5787008.0,2024
69878,1947,F,5787009.0,9999
69879,1981,F,5787010.0,9999
69880,1981,F,5787011.0,9999
69881,1981,F,5787012.0,9999
69882,1982,M,5787013.0,9999
69883,1982,M,5787014.0,9999
69884,1982,M,5787015.0,9999
69885,1964,M,5787016.0,9999
69886,1968,F,5787017.0,9999
69887,1964,M,5787018.0,2015
69888,1968,F,5787019.0,9999
69889,1996,M,320478.0,9999
69890,1998,M,320478.0,9999
69891,2000,F,320478.0,9999
69892,1975,M,5787023.0,9999
69893,1975,M,5787024.0,9999
69894,1980,F,5787025.0,9999
69895,1980,F,5787026.0,9999
69896,1998,M,320480.0,9999
69897,1998,M,841427.0,9999
69898,1998,F,320480.0,9999
69899,1998,F,841427.0,9999
69900,2001,F,320480.0,9999
69901,2001,F,841427.0,9999
69902,2003,F,320480.0,9999
69903,2003,F,841427.0,9999
69904,2010,F,320480.0,9999
69905,2010,F,841427.0,9999
69906,1972,F,5787037.0,9999
69907,1973,M,5787038.0,9999
69908,1997,M,320482.0,9999
69909,2001,M,320482.0,9999
69910,1983,M,5787041.0,9999
69911,1991,F,5787042.0,9999
69912,1937,M,5787043.0,2024
69913,1966,M,5787044.0,9999
69914,1966,M,5787045.0,9999
69915,1966,M,5787046.0,9999
69916,1967,F,5787047.0,9999
69917,1967,F,5787048.0,9999
69918,1967,F,5787049.0,9999
69919,1998,F,320493.0,9999
69920,1998,F,841440.0,9999
69921,1998,F,1362387.0,9999
69922,1975,F,5787053.0,9999
69923,1976,M,5787054.0,9999
69924,1954,F,5787055.0,9999
69925,1954,F,5787056.0,9999
69926,1958,M,5787057.0,9999
69927,1958,M,5787058.0,9999
69928,1965,F,5787059.0,9999
69929,1969,M,5787060.0,9999
69930,2001,M,320500.0,9999
69931,2001,M,320500.0,9999
69932,1952,F,5787063.0,2023
69933,1985,F,320506.0,9999
69934,1973,M,5787065.0,9999
69935,1976,F,5787066.0,9999
69936,1952,F,5787067.0,9999
69937,1952,M,5787068.0,9999
69938,1947,M,5787069.0,9999
69939,1947,M,5787070.0,9999
69940,1956,F,5787071.0,9999
69941,1956,F,5787072.0,9999
69942,1975,M,5787073.0,9999
69943,1975,M,5787074.0,9999
69944,1980,F,5787075.0,9999
69945,1980,F,5787076.0,9999
69946,1947,M,5787077.0,9999
69947,1949,F,5787078.0,9999
69948,1952,F,5787079.0,9999
69949,1983,M,5787080.0,9999
69950,1983,F,5787081.0,9999
69951,1972,F,5787082.0,9999
69952,1973,M,5787083.0,9999
69953,2005,M,320548.0,9999
69954,2008,M,320548.0,9999
69955,1924,F,5787086.0,2011
69956,1924,F,5787087.0,2015
69957,1924,F,5787088.0,2011
69958,1924,F,5787089.0,2015
69959,1982,M,5787090.0,9999
69960,1983,M,5787091.0,9999
69961,1962,F,5787092.0,9999
69962,1989,M,5787093.0,9999
69963,1993,M,320555.0,9999
69964,1969,F,5787095.0,9999
69965,1994,M,320557.0,9999
69966,1996,M,320557.0,9999
69967,1979,F,5787098.0,9999
69968,1982,M,5787099.0,9999
69969,1953,M,5787100.0,2020
69970,1953,M,5787101.0,9999
69971,1960,F,5787102.0,9999
69972,1960,F,5787103.0,9999
69973,1981,F,320559.0,9999
69974,1981,F,841506.0,9999
69975,1988,F,320559.0,9999
69976,1988,F,841506.0,9999
69977,1966,M,5787108.0,9999
69978,1966,F,5787109.0,9999
69979,2002,M,320561.0,9999
69980,2004,M,320561.0,9999
69981,1974,F,5787112.0,9999
69982,1974,F,5787113.0,9999
69983,1974,F,5787114.0,9999
69984,1974,F,5787115.0,9999
69985,1957,M,5787116.0,2018
69986,1965,F,5787117.0,9999
69987,1992,M,320567.0,9999
69988,1994,M,320567.0,9999
69989,1975,M,5787120.0,9999
69990,1942,M,5787121.0,9999
69991,1960,F,5787122.0,9999
69992,1990,F,320572.0,9999
69993,1992,M,320572.0,9999
69994,1934,M,5787125.0,2019
69995,1934,F,5787126.0,2014
69996,1944,M,5787127.0,9999
69997,1945,F,5787128.0,9999
69998,1964,M,5787129.0,9999
69999,1964,M,5787130.0,9999
70000,1968,F,5787131.0,9999
70001,1968,F,5787132.0,9999
70002,1960,M,5787133.0,9999
70003,1963,F,5787134.0,2016
70004,2006,F,320589.0,9999
70005,1935,F,5787136.0,2024
70006,1930,M,5787137.0,2019
70007,1935,F,5787138.0,2025
70008,1978,M,5787139.0,9999
70009,1978,M,5787140.0,9999
70010,1980,F,5787141.0,9999
70011,1980,F,5787142.0,9999
70012,1971,M,5787143.0,9999
70013,1971,M,5787144.0,9999
70014,1979,F,5787145.0,9999
70015,1979,F,5787146.0,9999
70016,2005,F,320594.0,9999
70017,2005,F,841541.0,9999
70018,2005,F,320594.0,9999
70019,2005,F,841541.0,9999
70020,1982,F,5787151.0,9999
70021,1982,F,5787152.0,9999
70022,1982,F,5787153.0,9999
70023,1941,M,5787154.0,9999
70024,1941,M,5787155.0,2017
70025,1941,M,5787156.0,9999
70026,1951,F,5787157.0,9999
70027,1951,F,5787158.0,9999
70028,1951,F,5787159.0,9999
70029,1980,F,5787160.0,9999
70030,1930,F,5787161.0,2021
70031,1931,M,5787162.0,2022
70032,1945,F,5787163.0,9999
70033,1945,F,5787164.0,9999
70034,1945,F,5787165.0,9999
70035,1971,M,5787166.0,9999
70036,1974,F,5787167.0,9999
70037,2005,M,320609.0,9999
70038,1969,F,5787169.0,9999
70039,1969,F,5787170.0,9999
70040,1969,F,5787171.0,9999
70041,1969,F,5787172.0,2013
70042,1957,F,5787173.0,9999
70043,1941,F,5787174.0,9999
70044,1979,F,5787175.0,9999
70045,1979,F,5787176.0,9999
70046,1926,F,5787177.0,2016
70047,1926,F,5787178.0,2011
70048,1937,M,5787179.0,9999
70049,1937,M,5787180.0,2023
70050,1960,M,5787181.0,2020
70051,1971,M,5787182.0,9999
70052,1971,F,5787183.0,9999
70053,2008,M,320627.0,9999
70054,1956,F,5787185.0,9999
70055,1954,M,5787186.0,9999
70056,1956,F,5787187.0,9999
70057,1989,M,320631.0,9999
70058,1991,F,320631.0,9999
70059,1995,M,320631.0,9999
70060,1981,M,5787191.0,9999
70061,1981,M,5787192.0,9999
70062,1981,M,5787193.0,9999
70063,1983,F,5787194.0,9999
70064,1983,F,5787195.0,9999
70065,1983,F,5787196.0,9999
70066,1966,M,5787197.0,9999
70067,1966,M,5787198.0,9999
70068,1970,F,5787199.0,9999
70069,1970,F,5787200.0,9999
70070,1930,F,5787201.0,2014
70071,1962,M,5787202.0,9999
70072,1962,M,5787203.0,9999
70073,1973,F,5787204.0,9999
70074,1973,F,5787205.0,9999
70075,2009,M,320640.0,9999
70076,2009,M,841587.0,9999
70077,1947,F,5787208.0,9999
70078,1947,F,5787209.0,9999
70079,1987,F,320646.0,9999
70080,1987,F,841593.0,9999
70081,1969,M,5787212.0,9999
70082,1951,F,5787213.0,9999
70083,1951,M,5787214.0,9999
70084,1928,F,5787215.0,9999
70085,1934,M,5787216.0,2018
70086,1954,M,5787217.0,9999
70087,1955,F,5787218.0,9999
70088,1945,F,5787219.0,9999
70089,1945,F,5787220.0,9999
70090,1948,M,5787221.0,2019
70091,1948,M,5787222.0,9999
70092,1961,M,5787223.0,9999
70093,1961,M,5787224.0,9999
70094,1961,M,5787225.0,9999
70095,1983,F,5787226.0,9999
70096,1983,F,5787227.0,9999
70097,1983,F,5787228.0,9999
70098,1983,F,5787229.0,9999
70099,1983,M,5787230.0,9999
70100,1983,M,5787231.0,9999
70101,1983,M,5787232.0,9999
70102,1983,M,5787233.0,9999
70103,1970,M,5787234.0,9999
70104,1970,F,5787235.0,9999
